0.25	0.00030428410531494696
0.26	0.00030901296681254387
0.27	0.0003097259763514959
0.28	0.00030685457739831136
0.29	0.00030777505846174655
0.3	0.0003081137301934217
0.31	0.00030569145711095724
0.32	0.00030241190781031427
0.33	0.00030088584218226455
0.34	0.00030301790467869756
0.35	0.0003021369892270837
0.36	0.0002972953893903357
0.37	0.0002974573898061961
0.38	0.0002977566347796266
0.39	0.0002995778930785594
0.4	0.0002960784184575351
0.41	0.0003011419422546144
0.42	0.0002991214679258093
0.43	0.000295535039757211
0.44	0.0002959438613733613
0.45	0.000296949307943551
0.46	0.00029404988879024014
0.47	0.00029447120116333244
0.48	0.0002961595011003071
0.49	0.00029577563530096344
0.5	0.00029528079789859293
0.51	0.00030023974237457934
0.52	0.00029577095656586574
0.53	0.00029767810836847045
0.54	0.000295112117628845
0.55	0.000296916782520825
0.56	0.00030417752358985483
0.57	0.0003060850152289352
0.58	0.0003028278992195863
0.59	0.0003026026228991719
0.6	0.0003064137291683289
0.61	0.0002859441262118693
0.62	0.0002902483453843417
0.63	0.0002855403890482577
0.64	0.000299108966001932
0.65	0.00029825725350115324
0.66	0.00027416051316982214
0.67	0.00028898709582052945
0.68	0.0002961442396055388
0.69	0.0002953329415977496
0.7	0.00028227038736865207
0.71	0.00029801193731293635
0.72	0.0003073822359157062
0.73	0.00028949327824133426
0.74	0.00029376578714577427
0.75	0.00029917670075451616
